person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,PD,assigned_interest_rate,expected_profit
27,90000,RENT,1.0,EDUCATION,B,16000,0,0.18,N,9,0.0013577262769940103,7.02036589415491,1108.6992931658663
29,200000,RENT,14.0,EDUCATION,B,16000,0,0.08,N,7,0.0013685781420126125,7.020528672130189,1108.6089346437413
23,65000,RENT,7.0,PERSONAL,D,16000,0,0.25,N,4,0.0013850027037030498,7.020775040555546,1108.4721737472164
28,50343,OWN,11.0,HOMEIMPROVEMENT,A,22000,0,0.44,N,5,0.03732112761089913,7.559816914163487,1108.4498404630222
41,45000,RENT,2.0,MEDICAL,C,16000,1,0.36,N,14,0.001418624060946887,7.021279360914203,1108.192217826779
26,60000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,16000,0,0.27,N,3,0.001427986575431935,7.021419798631479,1108.1142577428232
24,60000,RENT,2.0,PERSONAL,B,25000,1,0.42,N,3,0.04870192758952625,7.730528913842893,1107.9803997701506
27,180000,MORTGAGE,7.0,HOMEIMPROVEMENT,A,16000,0,0.09,N,8,0.001444386002202186,7.021665790033032,1107.9777014594617
42,210000,MORTGAGE,3.0,VENTURE,C,16000,0,0.08,N,11,0.0014887877378298058,7.022331816067447,1107.6079664478282
28,200000,RENT,4.0,VENTURE,D,25000,0,0.13,Y,7,0.04876566860777482,7.731485029116622,1107.128468968565
27,68000,RENT,10.0,DEBTCONSOLIDATION,A,16500,0,0.24,N,7,0.005596083966845455,7.083941259502682,1106.9080920789502
30,50000,RENT,4.0,HOMEIMPROVEMENT,E,16000,1,0.32,N,5,0.0015755345190300817,7.023633017785452,1106.8855952600204
22,72000,OWN,6.0,EDUCATION,B,16000,0,0.22,N,2,0.00157656874099285,7.023648531114893,1106.876982709351
26,102000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,20000,0,0.2,N,4,0.028004074271633064,7.420061114074496,1106.4049430475827
24,34300,RENT,4.0,MEDICAL,B,18500,1,0.54,N,2,0.019510903268998934,7.292663549034984,1106.2487364660471
23,60000,MORTGAGE,7.0,EDUCATION,A,25850,0,0.43,N,4,0.051579302778379084,7.773689541675687,1105.8552161508137
25,75000,RENT,0.0,PERSONAL,B,20000,0,0.27,N,3,0.02806422773639836,7.420963416045975,1105.7692289061358
30,81120,OWN,3.0,EDUCATION,B,18000,0,0.22,N,10,0.01642849965621561,7.246427494843234,1105.5005250952454
31,53000,MORTGAGE,15.0,HOMEIMPROVEMENT,A,15875,0,0.3,N,5,0.0006985840328178429,7.010478760492267,1105.482026712295
29,92000,RENT,2.0,PERSONAL,C,20000,0,0.22,Y,8,0.028105254153219753,7.421578812298296,1105.3356408734635
23,48000,MORTGAGE,7.0,DEBTCONSOLIDATION,D,16800,1,0.35,N,2,0.008181192480731962,7.122717887210979,1104.3604340741003
25,59000,MORTGAGE,9.0,EDUCATION,B,20000,1,0.34,N,2,0.028269457241865994,7.42404185862799,1103.6001580463449
24,51000,RENT,8.0,MEDICAL,C,16000,1,0.31,N,3,0.0019704672589169895,7.029557008883755,1103.5963938268865
30,200000,OWN,14.0,VENTURE,A,16000,0,0.08,N,5,0.0020504152937352656,7.030756229406029,1102.930454669218
27,130000,MORTGAGE,1.0,HOMEIMPROVEMENT,B,21000,0,0.16,N,7,0.033300777707267436,7.4995116656090115,1102.862340779527
21,68004,MORTGAGE,5.0,EDUCATION,B,16000,0,0.24,N,3,0.0020852292132466773,7.0312784381987,1102.6404573116954
24,85850,MORTGAGE,8.0,MEDICAL,D,20000,1,0.2,Y,4,0.028372818092805147,7.425592271392077,1102.507641415244
24,70000,RENT,8.0,EDUCATION,B,24000,1,0.34,N,4,0.0456817185508945,7.685225778263417,1102.3796026096893
27,90000,MORTGAGE,6.0,MEDICAL,A,24400,0,0.27,N,10,0.047100096860570324,7.7065014529085545,1102.2745570382367
28,75000,MORTGAGE,5.0,MEDICAL,A,16800,0,0.22,N,8,0.008464182770914718,7.1269627415637204,1101.8763604905407
25,96901,RENT,3.0,PERSONAL,C,20000,1,0.21,N,3,0.02844073764688653,7.426611064703298,1101.789701798683
23,89100,RENT,7.0,PERSONAL,C,16000,0,0.18,Y,4,0.002252691609642549,7.033790374144639,1101.2454267210023
27,34000,OWN,1.0,PERSONAL,B,16750,0,0.49,N,6,0.008162899935555717,7.122443499033336,1101.233726311223
26,77000,RENT,0.0,VENTURE,A,22000,0,0.29,N,3,0.037943317087931604,7.569149756318974,1101.1774579856658
31,101000,MORTGAGE,5.0,EDUCATION,A,18000,0,0.18,N,6,0.016893617516158175,7.2534042627423725,1101.1051754042476
22,65000,RENT,6.0,DEBTCONSOLIDATION,B,17700,0,0.27,N,2,0.014918260397787618,7.223773905966814,1101.1014491190615
34,45600,RENT,,PERSONAL,B,23500,1,0.52,N,9,0.043966136321614765,7.659492044824222,1100.9199146206138
26,120000,MORTGAGE,10.0,DEBTCONSOLIDATION,A,16000,0,0.13,N,2,0.0023017471741203837,7.034526207611806,1100.83674821519
24,87000,MORTGAGE,7.0,HOMEIMPROVEMENT,B,25000,0,0.29,N,2,0.04924460713963022,7.738669107094453,1100.7262396885453
22,59000,RENT,4.0,MEDICAL,E,16000,1,0.27,N,3,0.0023862835310029364,7.035794252965044,1100.1324545842388
25,53000,MORTGAGE,10.0,MEDICAL,B,16000,0,0.3,N,2,0.0024071672202679627,7.03610750830402,1099.9584620377072
42,75000,RENT,6.0,MEDICAL,A,17000,0,0.23,N,13,0.010179130654184767,7.152686959812772,1099.7522675297757
26,120000,MORTGAGE,0.0,PERSONAL,C,20000,0,0.17,N,3,0.02865571209298468,7.429835681394771,1099.5171447262915
23,54000,RENT,1.0,VENTURE,B,20000,1,0.37,N,4,0.028672797995457213,7.430091969931858,1099.3365128125802
28,90000,RENT,7.0,VENTURE,C,16000,0,0.18,N,10,0.002544550942858098,7.038168264142872,1098.8137967806188
35,90000,MORTGAGE,9.0,HOMEIMPROVEMENT,C,20000,0,0.22,N,5,0.02873206824552388,7.430981023682858,1098.7098950095556
27,159600,MORTGAGE,1.0,HOMEIMPROVEMENT,B,25000,0,0.16,N,8,0.049405261755768703,7.741078926336531,1098.5782975906718
38,60000,MORTGAGE,9.0,EDUCATION,E,16000,0,0.27,N,17,0.002574744122743259,7.0386211618411485,1098.5622185612615
29,200004,MORTGAGE,0.0,DEBTCONSOLIDATION,B,19000,0,0.09,N,7,0.023344999474746643,7.350174992121199,1097.7981865381469
23,91000,RENT,2.0,EDUCATION,C,16000,0,0.18,Y,3,0.0026872927572443657,7.040309391358665,1097.6243925580552
23,80000,OWN,7.0,VENTURE,B,25000,0,0.31,N,3,0.04949954727892372,7.742493209183856,1097.3176159459226
23,55000,RENT,5.0,VENTURE,B,20000,1,0.36,N,3,0.0288691714281518,7.433037571422277,1097.2603299703771
39,150000,RENT,0.0,HOMEIMPROVEMENT,B,20000,0,0.13,N,17,0.028890572119516934,7.433358581792754,1097.034054484845
27,49000,RENT,11.0,DEBTCONSOLIDATION,B,25000,1,0.51,N,5,0.0495317673843315,7.742976510764972,1096.886789077882
24,171500,RENT,6.0,DEBTCONSOLIDATION,A,18000,0,0.1,N,4,0.017348364732716972,7.260225470990755,1096.8066985527412
26,71400,OWN,9.0,MEDICAL,E,16500,1,0.2,N,3,0.00678923130683713,7.101838469602557,1096.6343135745362
30,115000,RENT,3.0,DEBTCONSOLIDATION,B,20000,0,0.17,N,7,0.02893763749855376,7.434064562478307,1096.5364094230479
26,96000,RENT,6.0,PERSONAL,C,19000,0,0.2,Y,2,0.02348520464442071,7.352278069666311,1096.3942468271312
41,268000,MORTGAGE,0.0,PERSONAL,B,24000,0,0.09,N,11,0.046158731180068774,7.692380967701031,1096.2687724017878
24,61147,MORTGAGE,5.0,MEDICAL,A,17000,0,0.28,N,4,0.010646480899287478,7.159697213489312,1095.5960725836746
27,75860,RENT,9.0,MEDICAL,B,24000,1,0.32,N,5,0.04623171213076235,7.693475681961435,1095.3336962645358
35,45000,RENT,2.0,VENTURE,B,16000,1,0.36,N,10,0.002967202913234899,7.0445080436985235,1095.2917414583776
32,193800,RENT,0.0,MEDICAL,B,20000,1,0.09,N,6,0.029068015631809448,7.436020234477142,1095.1577888308682
27,80000,MORTGAGE,11.0,PERSONAL,A,16000,0,0.2,N,5,0.003069256506106858,7.0460388475916025,1094.4411770639902
28,54996,MORTGAGE,8.0,EDUCATION,B,16750,1,0.3,N,9,0.008959361910205108,7.134390428653076,1094.2622789704455
23,124000,MORTGAGE,4.0,MEDICAL,A,16000,0,0.13,N,4,0.00311228148527497,7.046684222279125,1094.0825709320075
22,48000,RENT,6.0,MEDICAL,A,16500,1,0.34,N,4,0.007093437628682565,7.1064015644302385,1094.0137709238584
23,78500,RENT,7.0,MEDICAL,C,20000,0,0.25,Y,4,0.029180720628286895,7.437710809424304,1093.9659620966581
29,113000,MORTGAGE,5.0,PERSONAL,G,25000,1,0.22,Y,7,0.04979740315272025,7.746961047290804,1093.334578911807
22,46800,RENT,6.0,MEDICAL,C,18000,1,0.38,Y,2,0.01772889650831218,7.265933447624683,1093.2088814994113
22,108000,RENT,1.0,HOMEIMPROVEMENT,D,24150,1,0.22,Y,3,0.04694461589516677,7.704169238427502,1092.9862590953003
24,61000,RENT,2.0,HOMEIMPROVEMENT,B,20000,1,0.33,N,4,0.02929895601153356,7.439484340173004,1092.715571009954
22,66000,MORTGAGE,7.0,PERSONAL,B,20000,0,0.3,N,4,0.02933422010011666,7.44001330150175,1092.3426215521408
24,67000,RENT,2.0,VENTURE,B,25000,1,0.37,N,3,0.04989630818213872,7.748444622732081,1092.0118377439208
20,77052,MORTGAGE,4.0,EDUCATION,B,24250,0,0.31,N,2,0.04737126471628934,7.71056897074434,1091.9856683556056
25,85584,MORTGAGE,10.0,DEBTCONSOLIDATION,E,24000,1,0.28,Y,2,0.04654757914736017,7.698213687210402,1091.2861745928176
23,167300,MORTGAGE,1.0,EDUCATION,B,20000,0,0.12,N,2,0.02950038760136459,7.4425058140204685,1090.5851503399158
24,63000,RENT,1.0,HOMEIMPROVEMENT,A,15675,0,0.25,N,2,0.0008898604612880407,7.0133479069193205,1089.9948855388714
27,90000,RENT,11.0,PERSONAL,B,15600,0,0.17,N,9,0.00025937073072132956,7.00389056096082,1089.8958272131567
28,37000,MORTGAGE,6.0,MEDICAL,A,18250,0,0.49,N,10,0.019662475963097833,7.294937139446468,1089.8447501294659
33,178650,MORTGAGE,5.0,HOMEIMPROVEMENT,A,20000,0,0.11,N,6,0.02959624065352969,7.443943609802945,1089.571284820826
29,56964,RENT,12.0,DEBTCONSOLIDATION,A,18000,1,0.32,N,8,0.01821136030614265,7.27317040459214,1088.6462026951644
47,79500,MORTGAGE,0.0,MEDICAL,A,16000,0,0.2,N,14,0.003800184805682137,7.057002772085232,1088.3478030457868
36,180000,OTHER,11.0,PERSONAL,B,20000,1,0.11,N,15,0.02979628680775004,7.4469443021162505,1087.4551610768103
27,78000,RENT,6.0,DEBTCONSOLIDATION,D,17200,1,0.22,Y,7,0.013081526393982492,7.196222895909737,1086.557321993606
25,96000,MORTGAGE,10.0,VENTURE,A,20000,0,0.21,N,3,0.029887796634892543,7.448316949523388,1086.4870738340517
31,92000,RENT,3.0,PERSONAL,D,17000,0,0.18,Y,10,0.011673664579950598,7.175104968699259,1086.4573052791873
29,115500,RENT,1.0,EDUCATION,B,20000,0,0.17,N,9,0.029910383779467368,7.448655756692011,1086.248115520034
30,150000,RENT,3.0,PERSONAL,E,25000,0,0.17,N,5,0.05034177684885311,7.755126652732796,1086.0532966037858
34,98000,OWN,19.0,EDUCATION,B,16000,0,0.16,N,5,0.004101517721792525,7.061522765826888,1085.8349986803933
46,72194,RENT,8.0,HOMEIMPROVEMENT,B,17000,0,0.24,N,14,0.011828448806189886,7.177426732092848,1085.0797364403218
28,60000,OTHER,5.0,PERSONAL,B,16000,0,0.27,N,9,0.004205532869222394,7.063082993038336,1084.9675189119557
26,110000,MORTGAGE,10.0,HOMEIMPROVEMENT,C,23750,0,0.22,Y,4,0.04616052380455214,7.692407857068282,1084.8265775387245
24,39000,MORTGAGE,2.0,HOMEIMPROVEMENT,C,16000,1,0.41,N,4,0.004224374697316711,7.06336562045975,1084.810373698525
23,97000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,16000,0,0.16,N,2,0.004258990873062511,7.063884863095938,1084.5216623283036
26,168000,RENT,1.0,VENTURE,B,20000,0,0.12,N,4,0.03007432146265705,7.451114821939855,1084.5136623540488
22,95000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,24000,0,0.25,N,4,0.04709267650593097,7.706390147588965,1084.2996045562095
40,55000,RENT,14.0,EDUCATION,A,18000,1,0.33,N,14,0.01867368271712982,7.2801052407569475,1084.272822416871
23,50004,MORTGAGE,7.0,PERSONAL,B,16000,0,0.32,N,2,0.004305517800121862,7.064582767001828,1084.1336019425212
21,200000,MORTGAGE,2.0,DEBTCONSOLIDATION,C,25000,0,0.13,N,2,0.05049489071310534,7.75742336069658,1084.004918274149
21,36000,RENT,5.0,MEDICAL,D,20000,1,0.56,Y,2,0.030132809384474938,7.451992140767124,1083.8948237972572
38,56524,RENT,16.0,HOMEIMPROVEMENT,B,22000,1,0.39,N,15,0.03947506335237831,7.592125950285674,1083.262949180767
27,123000,OWN,1.0,HOMEIMPROVEMENT,E,22350,1,0.18,Y,6,0.040944326109928784,7.614164891648931,1083.0247840898087
25,84000,RENT,5.0,HOMEIMPROVEMENT,B,18000,0,0.21,N,3,0.018834546128026736,7.282518191920401,1082.750849896478
36,103000,RENT,0.0,DEBTCONSOLIDATION,C,20000,0,0.19,Y,17,0.03025006144326931,7.453750921649039,1082.6541623380344
26,140000,MORTGAGE,10.0,VENTURE,B,24250,0,0.17,N,3,0.048109771328931954,7.721646569933979,1082.416607563159
28,116000,MORTGAGE,10.0,MEDICAL,B,25000,0,0.22,N,10,0.05061413380809154,7.7592120071213735,1082.4095459655223
34,72000,RENT,2.0,VENTURE,B,20000,0,0.28,N,10,0.030307629844925695,7.454614447673886,1082.0449923323217
42,45000,RENT,1.0,MEDICAL,B,18200,1,0.4,N,16,0.020177147801602995,7.302657217024045,1081.932042994626
26,118000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,25000,0,0.21,N,2,0.050677776771039205,7.760166651565588,1081.558013007283
33,170000,OWN,15.0,MEDICAL,C,21000,0,0.12,N,9,0.03527826417130153,7.529173962569523,1080.8410040921258
22,36000,RENT,0.0,PERSONAL,B,15850,1,0.44,N,3,0.0034952456171895904,7.052428684257844,1080.6631403191982
34,148000,RENT,0.0,HOMEIMPROVEMENT,B,20000,1,0.14,N,6,0.030571130581900766,7.458566958728511,1079.2564598730655
28,63000,RENT,12.0,HOMEIMPROVEMENT,B,18000,0,0.29,N,9,0.019259643133865027,7.288894647007975,1078.7282188621848
23,58000,OTHER,0.0,VENTURE,B,16000,0,0.28,N,4,0.004958403810763096,7.074376057161446,1078.6870744504097
27,42000,MORTGAGE,2.0,VENTURE,C,20000,0,0.48,Y,7,0.030633089333177273,7.459496339997659,1078.6007124486732
23,66500,MORTGAGE,0.0,DEBTCONSOLIDATION,B,22000,1,0.33,N,2,0.039878280727941265,7.598174210919119,1078.5445534687574
33,70000,OWN,17.0,VENTURE,A,24000,0,0.34,N,6,0.04755852834041689,7.713377925106253,1078.3270372871348
28,99000,MORTGAGE,12.0,VENTURE,B,18000,0,0.18,N,7,0.01930687363774536,7.28960310456618,1078.2812232526112
32,90000,MORTGAGE,6.0,PERSONAL,A,15600,0,0.17,N,9,0.0017019083305622378,7.025528624958434,1078.1873418312796
27,95000,MORTGAGE,11.0,VENTURE,C,18000,0,0.19,N,5,0.0193195865954913,7.28979379893237,1078.1609041154056
30,49110,RENT,2.0,EDUCATION,B,19775,1,0.4,N,10,0.02952143673373858,7.4428215510060785,1078.0959340253994
31,50000,OWN,1.0,HOMEIMPROVEMENT,C,16000,0,0.32,N,6,0.005058077536220121,7.075871163043302,1077.8553929425786
26,110000,MORTGAGE,0.0,VENTURE,A,15600,0,0.14,N,4,0.0017574298962476794,7.026361448443716,1077.7365014516129
24,64000,MORTGAGE,7.0,HOMEIMPROVEMENT,C,16000,1,0.25,N,2,0.0050860421924890575,7.076290632887336,1077.62204617805
29,76000,MORTGAGE,13.0,HOMEIMPROVEMENT,F,20000,1,0.26,Y,6,0.03072992359512498,7.460948853926874,1077.5758099982133
34,70000,MORTGAGE,13.0,DEBTCONSOLIDATION,A,20000,0,0.29,N,5,0.03076341594319189,7.461451239147879,1077.221310909323
27,72000,MORTGAGE,2.0,MEDICAL,A,21100,0,0.29,N,8,0.036062201110085526,7.540933016651283,1077.2095027858597
26,97188,RENT,7.0,VENTURE,D,16000,0,0.16,N,3,0.005167474951280198,7.077512124269203,1076.9425216916554
29,35000,RENT,1.0,MEDICAL,A,17475,1,0.5,N,5,0.016083396157158338,7.241250942357375,1076.4221256196583
24,200000,MORTGAGE,0.0,VENTURE,B,18000,0,0.09,N,3,0.01952506276231584,7.292875941434738,1076.2160967398684
25,77000,RENT,9.0,VENTURE,B,19200,0,0.25,N,3,0.026649008799792307,7.399735131996884,1075.8910074932407
31,37000,MORTGAGE,12.0,DEBTCONSOLIDATION,C,22000,0,0.59,Y,7,0.04011531447554462,7.6017297171331695,1075.7703154967126
29,201000,MORTGAGE,0.0,VENTURE,B,18000,0,0.09,N,10,0.019579407063291508,7.293691105949373,1075.701696299026
43,350000,MORTGAGE,3.0,MEDICAL,B,18000,0,0.05,N,16,0.019637683902384354,7.294565258535766,1075.1500543752472
29,200000,RENT,14.0,PERSONAL,B,16000,0,0.08,N,7,0.005386307746400059,7.080794616196001,1075.1162900032184
27,132000,RENT,6.0,VENTURE,C,20000,0,0.15,N,8,0.030968597411067812,7.4645289611660175,1075.0494248480682
33,62800,RENT,3.0,PERSONAL,C,16000,0,0.25,Y,5,0.005422231064733609,7.081333465971004,1074.8164761260898
25,145000,RENT,0.0,EDUCATION,B,25000,0,0.17,N,4,0.05119659963955108,7.767948994593266,1074.615110380889
27,120000,MORTGAGE,11.0,HOMEIMPROVEMENT,B,18000,0,0.15,N,6,0.0197516485676167,7.29627472851425,1074.0712248300333
27,69000,RENT,5.0,VENTURE,E,25000,1,0.36,Y,6,0.051244740719727316,7.76867111079591,1073.9707827006746
22,42224,RENT,7.0,VENTURE,A,20000,1,0.47,N,4,0.031080335265773456,7.466205028986602,1073.8665515152572
30,300000,OWN,14.0,VENTURE,B,35000,0,0.12,N,5,0.07406566899551216,8.110985034932682,1073.2047768319765
27,110000,RENT,6.0,EDUCATION,C,16000,0,0.15,N,8,0.005626803687728947,7.084402055315934,1073.1090071107185
22,80000,MORTGAGE,6.0,EDUCATION,B,35000,0,0.44,N,2,0.07407595540108766,8.111139331016314,1073.009564065139
27,59000,MORTGAGE,11.0,HOMEIMPROVEMENT,C,16000,0,0.27,N,10,0.0056454303507261615,7.084681455260893,1072.9535293607303
23,36000,MORTGAGE,7.0,DEBTCONSOLIDATION,C,15800,0,0.44,Y,4,0.004067151522354955,7.061007272835324,1072.545079212363
31,90000,MORTGAGE,3.0,VENTURE,C,16500,0,0.18,N,6,0.009645646803612596,7.144684702054189,1072.0100801319104
23,72000,RENT,3.0,MEDICAL,B,19000,0,0.26,N,4,0.02592538926012679,7.388880838901902,1071.9415955563236
29,38000,RENT,3.0,PERSONAL,C,15500,1,0.41,N,6,0.0016309956682745122,7.024464935024118,1071.8479900722348
29,76596,MORTGAGE,14.0,MEDICAL,C,17600,0,0.23,N,10,0.017444083132903448,7.261661246993552,1071.5484096317098
30,148000,RENT,2.0,EDUCATION,E,22200,1,0.15,N,8,0.041307026527720433,7.619605397915807,1071.4698051969247
37,66150,OWN,11.0,PERSONAL,C,17000,0,0.26,N,17,0.013546136183608731,7.203192042754131,1069.7842367328615
28,63564,RENT,4.0,MEDICAL,C,16000,0,0.25,Y,5,0.006054850322240666,7.09082275483361,1069.5356584091383
30,189000,MORTGAGE,5.0,HOMEIMPROVEMENT,E,16000,0,0.08,N,8,0.006120882314525425,7.091813234717882,1068.9843426624086
37,600000,OWN,11.0,HOMEIMPROVEMENT,B,16000,0,0.03,N,14,0.006135859148868716,7.0920378872330305,1068.859294839425
25,60000,RENT,3.0,PERSONAL,B,24000,1,0.4,N,4,0.04832966074899173,7.724944911234876,1068.4371118633776
27,68000,MORTGAGE,4.0,HOMEIMPROVEMENT,D,30000,0,0.44,N,7,0.06491054514071139,7.9736581771106705,1068.435290887813
27,112921,MORTGAGE,11.0,HOMEIMPROVEMENT,E,19000,0,0.17,N,10,0.026294992833001327,7.39442489249502,1068.2349048628976
34,130000,RENT,18.0,VENTURE,A,16000,0,0.12,N,6,0.006242879869509554,7.093643198042644,1067.9657029679245
25,58000,RENT,6.0,VENTURE,C,18000,1,0.31,N,4,0.02043028227934249,7.306454234190137,1067.6455874935173
38,117400,MORTGAGE,7.0,PERSONAL,B,16000,0,0.14,N,16,0.006319300585916103,7.094789508788741,1067.3275785814299
24,56000,RENT,2.0,EDUCATION,C,18000,1,0.32,N,3,0.02046500525361774,7.306975078804266,1067.3167464380554
23,60000,MORTGAGE,,EDUCATION,A,16000,0,0.27,N,3,0.006330208629850787,7.094953129447762,1067.2364925005277
26,85000,MORTGAGE,0.0,VENTURE,B,20000,0,0.24,N,2,0.03173197546710383,7.475979632006558,1066.9667003409854
33,62050,MORTGAGE,17.0,MEDICAL,D,20000,1,0.27,Y,8,0.03178340512903632,7.476751076935544,1066.422032133233
32,104000,MORTGAGE,12.0,VENTURE,E,17000,0,0.16,Y,7,0.013925021325106274,7.2088753198765945,1066.4083506278537
31,70550,RENT,2.0,MEDICAL,D,16000,1,0.19,N,8,0.006432510870164743,7.096487663052471,1066.382204289602
26,75000,RENT,5.0,MEDICAL,A,20000,0,0.27,N,4,0.031859991066793686,7.477899866001906,1065.610915813017
23,54000,OTHER,7.0,HOMEIMPROVEMENT,E,16000,1,0.3,N,3,0.0065410361427680865,7.098115542141521,1065.475894922999
23,34992,MORTGAGE,4.0,EDUCATION,F,22550,0,0.64,Y,3,0.04327149987973723,7.649072498196059,1064.7649226212206
25,49000,RENT,2.0,DEBTCONSOLIDATION,C,16000,1,0.33,N,4,0.00663440488088057,7.099516073213208,1064.6961146035774
24,83000,RENT,5.0,PERSONAL,D,25000,0,0.3,Y,3,0.051941771465767624,7.779126571986515,1064.6396673587635
23,54000,RENT,7.0,DEBTCONSOLIDATION,B,15550,0,0.29,N,4,0.0030130346182689603,7.045195519274034,1064.1154267608995
36,50000,OWN,1.0,HOMEIMPROVEMENT,B,15200,0,0.3,N,15,2.546543713750938e-05,7.000381981557062,1063.7987197063112
25,47000,RENT,9.0,HOMEIMPROVEMENT,D,19750,1,0.42,N,4,0.03077166960873418,7.4615750441310125,1063.6697747536664
23,80000,RENT,2.0,MEDICAL,C,16000,0,0.2,N,3,0.0068075151117018284,7.102112726675528,1063.2502528418502
27,114000,MORTGAGE,7.0,EDUCATION,C,20000,0,0.18,Y,8,0.03210039820806751,7.4815059731210125,1063.0645519407483
38,70000,MORTGAGE,16.0,EDUCATION,A,17000,0,0.24,N,13,0.014307623539748274,7.214614353096224,1062.9986022756698
25,62000,RENT,3.0,MEDICAL,A,20000,1,0.32,N,3,0.0321262409313888,7.481893613970832,1062.7908082444117
22,88812,MORTGAGE,6.0,EDUCATION,D,29000,0,0.33,N,2,0.06300679785302506,7.945101967795376,1062.5886122721222
22,38000,RENT,2.0,EDUCATION,A,18500,1,0.49,N,2,0.0240138923413916,7.360208385120874,1062.3861046803722
23,70000,RENT,1.0,PERSONAL,B,17000,0,0.24,N,3,0.014381354456065403,7.215720316840981,1062.341427050605
30,100815,RENT,7.0,MEDICAL,F,20000,1,0.17,Y,6,0.032179710028517085,7.482695650427757,1062.224414490864
28,123504,MORTGAGE,12.0,VENTURE,B,18000,0,0.15,N,7,0.02100637143915012,7.315095571587252,1062.1889406987482
24,44000,RENT,8.0,MEDICAL,A,16000,1,0.36,N,2,0.0069464982232888455,7.104197473349332,1062.0893255720782
31,80000,MORTGAGE,4.0,HOMEIMPROVEMENT,C,16000,0,0.2,N,9,0.0069490690030201184,7.104236035045302,1062.0678509508518
28,68900,MORTGAGE,1.0,PERSONAL,E,18000,1,0.26,N,7,0.021037306833815533,7.315559602507233,1061.8958736826721
23,79000,MORTGAGE,7.0,DEBTCONSOLIDATION,D,16000,1,0.2,N,3,0.006999855502147285,7.104997832532209,1061.6436070772122
36,160000,OWN,20.0,VENTURE,D,24000,0,0.15,Y,15,0.048859712996508216,7.732895694947623,1061.636604208813
25,55044,RENT,4.0,VENTURE,E,18250,1,0.33,N,2,0.022627148481864198,7.339407227227963,1061.3667941720582
36,130000,RENT,11.0,EDUCATION,E,20000,0,0.15,Y,14,0.03226640646923275,7.483996097038491,1061.3060097606663
25,51060,RENT,9.0,VENTURE,A,21250,1,0.42,N,2,0.03820334824625865,7.57305022369388,1060.700858961437
22,57175,RENT,6.0,EDUCATION,F,16000,1,0.28,Y,2,0.007131735177015288,7.10697602765523,1060.5418953753085
29,59000,MORTGAGE,9.0,DEBTCONSOLIDATION,D,18000,1,0.31,Y,8,0.021183494733935854,7.317752421009038,1060.5108900776752
48,92000,RENT,6.0,DEBTCONSOLIDATION,B,16500,0,0.18,N,15,0.011031241763762056,7.1654686264564305,1060.0507671371665
28,84000,OWN,8.0,VENTURE,A,25000,0,0.3,N,7,0.052287991111991665,7.7843198666798745,1060.0034879896293
24,54996,RENT,2.0,PERSONAL,B,23600,1,0.43,N,3,0.04763358269683535,7.71450374045253,1059.4085611145383
27,60000,OWN,11.0,DEBTCONSOLIDATION,D,18000,0,0.3,Y,7,0.02145868707699355,7.321880306154903,1057.9034057814558
28,53000,MORTGAGE,12.0,HOMEIMPROVEMENT,B,17050,0,0.32,N,7,0.015275393102332982,7.229130896534995,1057.471603754659
